name,value,similarity,value_rank,similarity_rank
Mg2P4O12,8.367465600272421,0.7058311700820923,5226.0,4855.0
HfPtGe,8.36483656667243,0.7219905257225037,5227.0,3101.0
LiFeSi2O6,8.35918247683804,0.6558805704116821,5228.0,8474.0
BaMgF4,8.358401419570317,0.7014591097831726,5229.0,5311.0
SbCl4F,8.358335239111032,0.6149843335151672,5230.0,9277.0
CuNbO3,8.356326009070226,0.7004185914993286,5231.0,5418.0
Cd2P2O7,8.356075337954769,0.7424194812774658,5232.0,1308.0
BaLaAlO4,8.355925418869996,0.6640340089797974,5233.0,8145.0
FeNiN,8.353085630224122,0.7097037434577942,5234.0,4465.0
Bi2FeCrO6,8.350938626350963,0.7252196669578552,5235.0,2770.0
YNi5,8.350450378930523,0.622517466545105,5236.0,9210.0
Na2SeO4,8.350195251926994,0.7312434315681458,5237.0,2189.0
Li6Si2O7,8.348764404766596,0.6729862689971924,5238.0,7690.0
Ba2Si3O8,8.346684134578343,0.6869563460350037,5239.0,6711.0
KSrPO4,8.339963791161699,0.6728854775428772,5240.0,7696.0
LiEr(PO3)4,8.33752774399254,0.7459480166435242,5241.0,1102.0
LiFeGe2O6,8.336156335593525,0.6388258934020996,5242.0,8951.0
Hg6Sb4BiBr7,8.332832799525082,0.6931431293487549,5243.0,6130.0
C4H12NI,8.331578044628007,0.6871291995048523,5244.0,6694.0
ZrTi2O6,8.32456141227892,0.7056758403778076,5245.0,4872.0
KSi3AlO8,8.320025486754856,0.670926034450531,5246.0,7804.0
Cu7PSe6,8.31978725956919,0.7156121730804443,5247.0,3817.0
YP5O14,8.319265662674212,0.7639052867889404,5248.0,470.0
LiMnNiO4,8.317705824422516,0.6865848898887634,5249.0,6745.0
KAlCl4,8.315255203587032,0.5854708552360535,5250.0,9405.0
BaY2Si3O10,8.314951281067566,0.6707745790481567,5251.0,7807.0
Cs3H(SeO4)2,8.312316762068622,0.7467843890190125,5252.0,1067.0
Co2FeO4,8.309749285373139,0.682387113571167,5253.0,7081.0
Sb2Mo10O31,8.308869729456271,0.714662492275238,5254.0,3915.0
RbPrHP3O10,8.308857117548866,0.7136147022247314,5255.0,4018.0
Na2Ca2(CO3)3,8.306732518749799,0.723712682723999,5256.0,2910.0
NaBrO3,8.306179701208839,0.7466835975646973,5257.0,1072.0
Fe2NiGa,8.304650295609084,0.730390727519989,5258.0,2263.0
CsHSeO4,8.303048064111719,0.7254176139831543,5259.0,2753.0
Ba(PO3)2,8.298839277963905,0.7349512577056885,5260.0,1882.0
LiCdBO3,8.296868435892005,0.6840828657150269,5261.0,6944.0
Mg(NH2)2,8.292878837508137,0.7574670910835266,5262.0,628.0
Cd2Sb2O7,8.29,0.7193697094917297,5263.0,3390.0
Ca4P6O19,8.289796311495447,0.7149437069892883,5264.0,3895.0
Ca(H2PO4)2,8.288981600782183,0.7527056932449341,5265.0,796.0
Sr2FeO4,8.288287691500459,0.6207000613212585,5266.0,9230.0
Na2PO3F,8.287577679319616,0.6506555080413818,5267.0,8652.0
Na5Ca4(PO4)4F,8.28325631699739,0.7423983216285706,5268.0,1311.0
Na2Zn5(PO4)4,8.280376259855231,0.7274747490882874,5269.0,2545.0
KBaPO4,8.279112808118573,0.6722357273101807,5270.0,7735.0
CoTiSn,8.27686347082553,0.6865761876106262,5271.0,6746.0
NaHSO4,8.276313220131492,0.7694211006164551,5272.0,378.0
Bi2B8O15,8.275065394362992,0.7391118407249451,5273.0,1543.0
HoF3,8.27066466815069,0.6952214241027832,5274.0,5912.0
Yb5In2Sb6,8.270361975302484,0.6752789616584778,5275.0,7543.0
LiVO2,8.269077966313088,0.6648486852645874,5276.0,8112.0
LiFe(PO4)(OH),8.264084677926974,0.7248336672782898,5277.0,2804.0
NiV3O8,8.263275392551723,0.636501669883728,5278.0,9004.0
Bi2Sr2CuO6,8.257804783003891,0.7361878752708435,5279.0,1766.0
RuC,8.256637548649133,0.7374405860900879,5280.0,1658.0
SP1,8.256227755317779,0.6054293513298035,5281.0,9335.0
ErF3,8.250574706312491,0.7543299794197083,5282.0,738.0
LiAlSi3O8,8.25,0.6745502948760986,5283.0,7590.0
Ce2Sb,8.249722573902877,0.6938322186470032,5284.0,6066.0
NaMnO4,8.247577578667519,0.7356008291244507,5285.0,1828.0
Bi4O5Br2,8.246790815746477,0.7448186278343201,5286.0,1169.0
Ir2Sc,8.2460478387867,0.7646929025650024,5287.0,449.0
Cs2(WO3)3SeO3,8.24324051175411,0.7401573657989502,5288.0,1467.0
Ca2B5O9Br,8.242735415619347,0.7113681435585022,5289.0,4263.0
Ca5(PO4)3OH,8.24,0.7455334067344666,5290.0,1128.0
CaSb2O6,8.23967725162133,0.6989161372184753,5291.0,5566.0
Na2(ZnSiO4),8.237905951312023,0.7359473705291748,5292.0,1788.0
HoMn2O5,8.235675208690497,0.6948369145393372,5293.0,5951.0
Ca9NaMg(PO4)7,8.234172199889711,0.7444435954093933,5294.0,1184.0
Na2H2P2O7,8.234093187382499,0.6783722043037415,5295.0,7356.0
Nd3Ga5SiO14,8.23,0.6701887249946594,5296.0,7838.0
Co2VGa,8.22903126343526,0.6935877203941345,5297.0,6084.0
Mg2Zn11,8.22806624963368,0.7216281890869141,5298.0,3140.0
CsHSO4,8.227116668952988,0.7247205972671509,5299.0,2812.0
LiCaPO4,8.221159568583433,0.635499119758606,5300.0,9026.0
Ni3Al,8.220617370352414,0.62680983543396,5301.0,9162.0
NiPd3,8.220390832280566,0.6796889901161194,5302.0,7262.0
HCOONa,8.219120584970977,0.8355624675750732,5303.0,1.0
Mg3BO3F3,8.21493753586299,0.7190793752670288,5304.0,3422.0
NaSmP2S6,8.213710131902976,0.7214822173118591,5305.0,3158.0
K2ZnSiO4,8.213533016705986,0.7260958552360535,5306.0,2690.0
KN(FSO2)2,8.213074611554122,0.7527365684509277,5307.0,794.0
Ca2SiB2O7,8.2128731143149,0.7098905444145203,5308.0,4444.0
Na2CaP2O7,8.21113990876,0.6910275816917419,5309.0,6333.0
MgBO2(OH),8.210666641662966,0.6959761381149292,5310.0,5840.0
SrSiO3,8.207225273938912,0.6975513696670532,5311.0,5697.0
Ca9MgK(PO4)7,8.202760834284263,0.753473162651062,5312.0,769.0
MgMo2O7,8.20258508834946,0.7470656037330627,5313.0,1050.0
NCSe,8.20074688967701,0.716166079044342,5314.0,3747.0
CsAl(MoO4)2,8.197546123840644,0.7350844144821167,5315.0,1867.0
K2ZrGe2O7,8.196852510251421,0.717449426651001,5316.0,3596.0
AgMnVO4,8.195836587612346,0.7113842368125916,5317.0,4262.0
GaF3,8.195363270579492,0.752809464931488,5318.0,790.0
(CH3)3NHCdCl3,8.194816126612341,0.6713219881057739,5319.0,7780.0
Ca3UO6,8.194663044261477,0.7164294123649597,5320.0,3716.0
Cs2NaAl3F12,8.193053502808704,0.6425278782844543,5321.0,8865.0
La2Li0.5Co0.5O4,8.192093615692803,0.6812941431999207,5322.0,7172.0
UO4,8.192076471897124,0.7308219075202942,5323.0,2231.0
LiBa2B5O10,8.191551397776234,0.6341846585273743,5324.0,9042.0
(IrF4)2,8.19007210905481,0.7447471022605896,5325.0,1172.0
CsPrP4O12,8.185089315201902,0.7339484095573425,5326.0,1961.0
AlBr3,8.184310392566053,0.8053145408630371,5327.0,61.0
Sr3Sn2O7,8.181994417397167,0.6644076108932495,5328.0,8128.0
Bi4V2O11,8.181110662121974,0.7312913537025452,5329.0,2185.0
Ca10K(PO4)7,8.176451541999928,0.7562950849533081,5330.0,666.0
LiGaSiO4,8.175820021424615,0.6524559855461121,5331.0,8596.0
B4H10,8.173937825846492,0.7264455556869507,5332.0,2656.0
BaSiF6,8.172222908028319,0.7011516094207764,5333.0,5338.0
DyMn2O5,8.170085491930879,0.7325249910354614,5334.0,2080.0
MgAlB4,8.17,0.6958091259002686,5335.0,5852.0
Nd4Ga2O9,8.168474975961553,0.6398554444313049,5336.0,8927.0
InF3,8.168396780359581,0.6921089291572571,5337.0,6241.0
La2TeO6,8.165697812622914,0.7155157923698425,5338.0,3833.0
K2SnO3,8.16311590785327,0.6930429935455322,5339.0,6144.0
K3NdP2O8,8.160189148810122,0.684447169303894,5340.0,6916.0
NaFePO4,8.158426538241269,0.6856503486633301,5341.0,6814.0
Li10SnP2S12,8.158229643887067,0.6636447310447693,5342.0,8164.0
BaCaBO3F,8.156477724631271,0.7033889293670654,5343.0,5119.0
K2NiF6,8.156385391418358,0.6831315159797668,5344.0,7022.0
Nd2(SiO4)O,8.1539357951386,0.7438028454780579,5345.0,1220.0
CF3Cl,8.15219095158485,0.692983865737915,5346.0,6148.0
Na2Si4O9,8.151497175815994,0.6968040466308594,5347.0,5764.0
Sr3PbNiO6,8.15,0.6700764894485474,5348.0,7843.0
(CN)2,8.147339107807102,0.7272152304649353,5349.0,2573.0
Zn3(BO3)2,8.147208925421864,0.7484238147735596,5350.0,976.0
SrNbO3,8.146091470136994,0.6626225709915161,5351.0,8211.0
Au1Ni3,8.14438542726658,0.676964521408081,5352.0,7442.0
(CH3)3SiCl,8.143581098845718,0.7096529006958008,5353.0,4472.0
K2Si2O5,8.143556920466674,0.6879193186759949,5354.0,6618.0
PCl3,8.1424271612719,0.6191752552986145,5355.0,9239.0
Li2Ca4Si4O13,8.141883164843371,0.6362438797950745,5356.0,9008.0
Co3Y,8.14044632841686,0.6854679584503174,5357.0,6832.0
Zn0.8Mn0.2O,8.14,0.7125093340873718,5358.0,4134.0
LiV2O4,8.13639695430506,0.6278939247131348,5359.0,9143.0
Ba5W3Li2O15,8.131532166442405,0.688609778881073,5360.0,6544.0
Er2Ge2O7,8.131272600494546,0.7225396633148193,5361.0,3039.0
BaBeF4,8.128260496530054,0.6779427528381348,5362.0,7377.0
Rb6Si10O23,8.128194095189563,0.7017665505409241,5363.0,5285.0
K3B6O10Br,8.127089544200246,0.699926495552063,5364.0,5476.0
CeCo4B,8.125126263309141,0.6714218854904175,5365.0,7773.0
NPr,8.122179882787671,0.7266623973846436,5366.0,2626.0
Ti3Al,8.121177450641751,0.6757988929748535,5367.0,7514.0
Ba3InB9O18,8.118776913093367,0.6855933666229248,5368.0,6821.0
Ag2VO2PO4,8.118205347539767,0.7219789624214172,5369.0,3104.0
CoMn2O4,8.118130434561978,0.6975321769714355,5370.0,5698.0
BaGeO3,8.115654333020188,0.6974982023239136,5371.0,5703.0
Ba3InB3O9,8.115604665520543,0.6690167188644409,5372.0,7900.0
Na6Mg(SO4)4,8.113114555953809,0.7583276629447937,5373.0,607.0
Zr5Ti7O24,8.112108987436624,0.7099757790565491,5374.0,4431.0
Cs2(HSO4)(H2PO4),8.11,0.7379499077796936,5375.0,1617.0
LaSc3(BO3)4,8.108147044363179,0.7241533398628235,5376.0,2869.0
Ag2SnO3,8.108075194791617,0.6910308003425598,5377.0,6332.0
Cs2NaGaF6,8.107680154713625,0.6705830693244934,5378.0,7820.0
NH4In(OH)PO4,8.106579192672887,0.7382333874702454,5379.0,1592.0
LiCoBO3,8.105973926474618,0.6667941212654114,5380.0,8010.0
Ba2Zn7F18,8.105051199463537,0.682974636554718,5381.0,7032.0
Th2Se2,8.099864276603665,0.7069854736328125,5382.0,4741.0
Ga3Pt2,8.09835694282437,0.7265247106552124,5383.0,2643.0
YBa3B9O18,8.097590351970844,0.7107957005500793,5384.0,4333.0
Co2SiO4,8.09294261598413,0.6900831460952759,5385.0,6413.0
GaK,8.09229726783563,0.7693235278129578,5386.0,380.0
VZrGe,8.091987966766776,0.7290194034576416,5387.0,2384.0
RbNiCl3,8.088335117381469,0.7210065126419067,5388.0,3210.0
Li2TeO4,8.083078585259091,0.6514480710029602,5389.0,8630.0
LiBiO3,8.08,0.6570501327514648,5390.0,8432.0
Mn3TeO6,8.075689096581526,0.7246112823486328,5391.0,2826.0
Sr4Lu3F17,8.074485910744707,0.6307294368743896,5392.0,9104.0
NaOHH2O,8.073346664416464,0.7481374740600586,5393.0,991.0
TbMn2O5,8.07260960897412,0.6754596829414368,5394.0,7533.0
Na2SnSe3,8.070714813890277,0.6677169799804688,5395.0,7969.0
Mn3(VO4)2,8.070479540452226,0.7472639083862305,5396.0,1036.0
Na5Ca2Al(PO4)4,8.069160327389389,0.7156368494033813,5397.0,3813.0
Ca2ZnSi2O7,8.068182245503305,0.714113175868988,5398.0,3968.0
NaH(ZnPO4)2,8.064789003869862,0.7425662279129028,5399.0,1302.0
La2LiRuO6,8.06412775629914,0.7347841858863831,5400.0,1890.0
Sr2Be2B2O7,8.063840515359223,0.6036720275878906,5401.0,9341.0
CsZnPO4,8.062996852341787,0.7315554618835449,5402.0,2162.0
FeWO4,8.058941765042341,0.7188267111778259,5403.0,3457.0
Y2Mo3O12,8.058093537744645,0.7354530096054077,5404.0,1841.0
TmNi5,8.055592622621294,0.6888650059700012,5405.0,6522.0
Pt(PF3)4,8.05465940007537,0.7583922147750854,5406.0,604.0
Ba(OH)2,8.054364834322609,0.729287326335907,5407.0,2361.0
CH3SSCH3,8.048789406366605,0.7466512322425842,5408.0,1073.0
YFe5,8.046278850907655,0.7349041700363159,5409.0,1884.0
Fe3Cr2Si3O12,8.043646070408487,0.7178858518600464,5410.0,3561.0
BaSiO3,8.043263244156858,0.6948812007904053,5411.0,5947.0
BiPd2O4,8.040880802750884,0.7495638132095337,5412.0,932.0
CaHPO4,8.04063313134455,0.7483389973640442,5413.0,983.0
SrAl2O4,8.039535224042693,0.6339098811149597,5414.0,9048.0
Nb3Al,8.03847008643405,0.592707097530365,5415.0,9378.0
Tl10Hg3Cl16,8.035574413721355,0.6202489733695984,5416.0,9233.0
H5IO6,8.033247424944285,0.7479206323623657,5417.0,997.0
NaFeS2,8.030831824950413,0.7118977904319763,5418.0,4203.0
BSSCs,8.03,0.7358763813972473,5419.0,1800.0
U2Co3Si5,8.029989463362194,0.6865139007568359,5420.0,6750.0
CaZn2(PO4)2,8.029790575820224,0.746123731136322,5421.0,1091.0
NaBi3V2O10,8.02270709814947,0.7037293910980225,5422.0,5084.0
Rh(CO)2Cl,8.021972906051817,0.7397464513778687,5423.0,1499.0
CdSiO3,8.019880715361783,0.7609527111053467,5424.0,534.0
Ca2B2O5,8.019003533772983,0.7077184915542603,5425.0,4674.0
HoH3,8.015350410969704,0.6742573976516724,5426.0,7610.0
Ca2BO3Cl,8.012451015317477,0.7172579765319824,5427.0,3624.0
K3Na(CrO4)2,8.011191353584634,0.7408398389816284,5428.0,1411.0
Zn4Si2O7(OH)2,8.01,0.712147057056427,5429.0,4168.0
CsBr3,8.009545112671129,0.7359697222709656,5430.0,1784.0
ZnP,8.005950402637831,0.7050025463104248,5431.0,4943.0
Ba(H3F4)2,8.004616165544865,0.7429803013801575,5432.0,1278.0
Ba2B2O5,8.001911100880639,0.6942412853240967,5433.0,6012.0
TlMnI3,8.0,0.6669502854347229,5435.0,8000.0
Ba3P4O13,8.0,0.6901593804359436,5435.0,6400.0
TlCu5Se3,8.0,0.6167307496070862,5435.0,9261.0
Ca(H2PO4)2H2O,7.999292011656222,0.733555793762207,5437.0,1990.0
Ag8SnSe6,7.994786174978183,0.6780000329017639,5438.0,7373.0
W2B,7.993161611910938,0.7359444499015808,5439.0,1790.0
Cl2O7,7.993049149277388,0.7186887860298157,5440.0,3477.0
CsMnBr3,7.990723619408063,0.7340406775474548,5441.0,1949.0
AgY1,7.990342990216329,0.6913489699363708,5442.0,6304.0
NH4ZnPO4,7.990212870871303,0.718325674533844,5443.0,3514.0
Zn(PO3)2,7.985360169823625,0.7409139275550842,5444.0,1407.0
CrC,7.984079136296245,0.7110102772712708,5445.0,4310.0
Nd2WO6,7.975193248178562,0.7564687728881836,5446.0,660.0
Sr4Mn3O10,7.971931179148508,0.6806466579437256,5447.0,7212.0
U2Fe3Ge,7.970319554515389,0.683366060256958,5448.0,6996.0
Li10SiP2S12,7.968176058272138,0.6502400040626526,5449.0,8659.0
Zr2SnC,7.967965842561842,0.6885049343109131,5450.0,6553.0
LiNi0.9Co0.1O2,7.965857325947968,0.6922499537467957,5451.0,6221.0
BaAl2,7.965232374724603,0.6890096664428711,5452.0,6508.0
Cr(CO)6,7.96508636441524,0.7617955803871155,5453.0,517.0
LuBa3B9O18,7.963362436264255,0.6634044647216797,5454.0,8175.0
LiAlGeO4,7.961190980460437,0.6693717837333679,5455.0,7880.0
Er2Te4O11,7.96,0.7125807404518127,5456.0,4119.0
BaBPO5,7.959741237951317,0.7198377847671509,5457.0,3338.0
Mn2SiO4,7.957968979475014,0.7459248304367065,5458.0,1103.0
CuAlCl4,7.957380729924214,0.6351093053817749,5459.0,9029.0
Gd3GaO6,7.9569029147552275,0.7383770942687988,5460.0,1583.0
Mg2Al4Si5O18,7.954851713718862,0.667300820350647,5461.0,7982.0
RuZr,7.954503707692036,0.7735732197761536,5462.0,314.0
Y2V2O7,7.944828536287379,0.7160017490386963,5463.0,3768.0
TeI4,7.943707855606253,0.6470333933830261,5464.0,8756.0
KAuCl4,7.943247681022365,0.6404190063476562,5465.0,8910.0
SrCu2O3,7.934958429075171,0.6292983293533325,5466.0,9116.0
Al5BO9,7.931877735796019,0.7648839354515076,5467.0,446.0
BaZrF6,7.9300736557832465,0.7210916876792908,5468.0,3198.0
YbAl3C3,7.93,0.6456856727600098,5469.0,8792.0
CaAlFSiO4,7.928600142097857,0.7221986651420593,5470.0,3068.0
Sr3Y(BO3)3,7.925105498586218,0.7440528869628906,5471.0,1205.0
Li6CoO4,7.92322310612282,0.6484900712966919,5472.0,8714.0
YbNi5,7.920881043925061,0.6490623950958252,5473.0,8704.0
RhN2,7.92,0.7163867354393005,5474.0,3720.0
Na3PO2S2,7.9187233755580255,0.665378749370575,5475.0,8087.0
Na5Y4(SiO4)4F,7.915129347107936,0.7528554797172546,5476.0,788.0
Ho2Si2O7,7.90969215662804,0.6820037364959717,5477.0,7116.0
KFe(SO4)2,7.90902995340621,0.7590569853782654,5478.0,587.0
Ce2Co7B3,7.908750167920522,0.6741067171096802,5479.0,7621.0
Ca2NaSiO4F,7.908415580281312,0.6727960109710693,5480.0,7701.0
SrB2Si2O8,7.905566128693625,0.6239720582962036,5481.0,9199.0
Y2P4O13,7.898224026259793,0.7298535108566284,5482.0,2307.0
(FSN)0.15,7.8973268379628925,0.7219523787498474,5483.0,3108.0
Cr3Ge,7.8958025632584175,0.7307234406471252,5484.0,2238.0
Y,7.893395749916088,0.10387727618217468,5485.0,9477.0
(NH4)2S2O3,7.89,0.708832859992981,5486.0,4561.0
LuIrGe,7.889002584898822,0.6766489148139954,5487.0,7460.0
Ce2Ni2In,7.880215652842621,0.6956585049629211,5488.0,5867.0
Zr0.8Nd0.2O1.9,7.879108151271048,0.6691001057624817,5489.0,7895.0
Ga2MnCo,7.877995838925747,0.7258090376853943,5490.0,2716.0
Zn4V2O9,7.86934475281016,0.698051929473877,5491.0,5645.0
Na2B(OH)4Cl,7.868272550225152,0.7283158898353577,5492.0,2458.0
Ba5(PO4)3Cl,7.867318553614994,0.7263497710227966,5493.0,2664.0
V2C,7.864482945531517,0.7380812764167786,5494.0,1603.0
Ti9O17,7.860761241465973,0.7280307412147522,5495.0,2491.0
NaCaPO4,7.859655700571007,0.6895261406898499,5496.0,6463.0
Na3Co2SbO6,7.85578004280884,0.6995070576667786,5497.0,5504.0
NiPS,7.8538004235792735,0.673785388469696,5498.0,7646.0
Cs2NaYF6,7.849262246273426,0.6997517943382263,5499.0,5491.0
CrF3,7.848233703196904,0.7358024716377258,5500.0,1806.0
GeCs,7.846308090929427,0.738879919052124,5501.0,1554.0
Li2ZrF6,7.845999418158245,0.679681122303009,5502.0,7265.0
Mo2B,7.843774454788969,0.7130007743835449,5503.0,4077.0
BaBi2Mo4O16,7.8425418384910595,0.6993785500526428,5504.0,5519.0
NaScGe2O6,7.842270650107531,0.7246351838111877,5505.0,2824.0
NaAlP2O7,7.842247818068979,0.6962780356407166,5506.0,5817.0
La2NaTaO6,7.83903187591768,0.6932017803192139,5507.0,6122.0
Ti(H),7.837756683091421,0.4973789155483246,5508.0,9454.0
CsB5O8,7.835134470921675,0.7316162586212158,5509.0,2155.0
RbBaPO4,7.832997325336063,0.6946038603782654,5510.0,5972.0
NaReO4,7.824802459677732,0.7258087396621704,5511.0,2717.0
MgCu4Sn,7.823119626701192,0.7226242423057556,5512.0,3033.0
Co(IO3)2,7.818834571252962,0.7507706880569458,5513.0,881.0
Sr2RuO4,7.816232983848223,0.6902212500572205,5514.0,6396.0
TlMo6O17,7.816121996987936,0.738183319568634,5515.0,1595.0
KBaYSi2O7,7.8155045441227236,0.6909984946250916,5516.0,6334.0
SiCl4,7.8148611820806515,0.7963749170303345,5517.0,114.0
Na2Sn(OH)6,7.814603924446572,0.7394410967826843,5518.0,1516.0
Ca5Al6O14,7.813554915742862,0.7082726955413818,5519.0,4628.0
SnAl,7.811633570861192,0.701906144618988,5520.0,5270.0
Yb2Cu2In,7.811495639102168,0.6822251081466675,5521.0,7097.0
YbCdCu4,7.811060521784384,0.7122766375541687,5522.0,4160.0
KGaF4,7.8103904113210065,0.6858462691307068,5523.0,6802.0
Ba2B5O9Cl,7.809094656301356,0.6822192668914795,5524.0,7098.0
Li6NBr3,7.808146597200817,0.6810687780380249,5525.0,7182.0
CuB2O4,7.806525120896891,0.709234356880188,5526.0,4520.0
BBr3,7.803223317122433,0.7571961879730225,5527.0,636.0
LiFeBO3,7.802348252684549,0.6653245687484741,5528.0,8090.0
NiP,7.80114416495047,0.6074171662330627,5529.0,9324.0
ErSeO3Cl,7.80066769783533,0.6960927844047546,5530.0,5833.0
EuMg2H6,7.8001713304005085,0.6992968916893005,5531.0,5530.0
Cs4P2Se10,7.799999455257049,0.7189133167266846,5532.0,3443.0
TiP2O7,7.797168533628158,0.725020170211792,5533.0,2786.0
HoNi2,7.795751056153435,0.6451575756072998,5534.0,8805.0
Cs2NaErF6,7.789642141113968,0.7008709907531738,5535.0,5368.0
BiMnO3,7.783282348145543,0.750170111656189,5536.0,907.0
Ca3ZnAl4O10,7.780970501436589,0.6796233654022217,5537.0,7267.0
Ca3Si2O7,7.777574876839216,0.7095680236816406,5538.0,4483.0
Cs2NaAlF6,7.7756614600550495,0.6693214178085327,5539.0,7884.0
Tb2(WO4)3,7.774233702092143,0.7600699663162231,5540.0,560.0
Pb2MnO4,7.76884077955988,0.7211390733718872,5541.0,3191.0
KNiAsO4,7.767836960881711,0.6707139015197754,5542.0,7813.0
Ca5(SiO4)2(CO3),7.764885528293298,0.7211733460426331,5543.0,3188.0
HVO3,7.763557736975089,0.7823613286018372,5544.0,223.0
K2SrCl4,7.762539806314575,0.6803402900695801,5545.0,7231.0
BaLaZnRuO6,7.7622450208301474,0.70304936170578,5546.0,5147.0
POCl3,7.761805628679204,0.7018343210220337,5547.0,5277.0
CsAlSi2O6,7.760753148560776,0.6982249021530151,5548.0,5624.0
Ca12Al14O33,7.757741866185497,0.7059258818626404,5549.0,4845.0
Li2Ga2GeS6,7.75707937530743,0.6284274458885193,5550.0,9130.0
Mn3(HCOO)6,7.75665395428596,0.7612465620040894,5551.0,526.0
Ba2ZnSi2O7,7.754266562810361,0.697835385799408,5552.0,5659.0
Li0.50Ni0.25TiO(PO4),7.752848503400169,0.712753176689148,5553.0,4102.0
Na2B10H10,7.750893862652703,0.6650621294975281,5554.0,8102.0
La2MnGaO6,7.75,0.7607715129852295,5555.0,540.0
TbCrO4,7.748800051325888,0.7000997066497803,5556.0,5456.0
CePtGe,7.748130044356031,0.7313568592071533,5557.0,2175.0
CaScAlSiO6,7.747659411168362,0.6973549127578735,5558.0,5718.0
Zr4Al3,7.745973953251591,0.6839221715927124,5559.0,6956.0
NdN,7.745536761298791,0.717332124710083,5560.0,3612.0
Ni2NbSn,7.740488624047242,0.6613381505012512,5561.0,8268.0
Pb(Zr0.4Ti0.6)O3,7.74,0.7308957576751709,5562.0,2222.0
Hg2Os2O7,7.737183052551253,0.7280402779579163,5563.0,2490.0
BaGa2Ge2O8,7.7357907100166114,0.6570727825164795,5564.0,8431.0
Ca5(PO4)3Cl,7.734490410755655,0.7340495586395264,5565.0,1947.0
Co3V2O8,7.730756672493361,0.6765304803848267,5566.0,7473.0
NH4CdCl3,7.72909335934516,0.6269291043281555,5567.0,9158.0
BaNi2(PO4)2,7.725800229325357,0.7430809140205383,5568.0,1272.0
CrB4,7.725672931654025,0.7097627520561218,5569.0,4456.0
LaMoBO6,7.725572511569606,0.8124384880065918,5570.0,25.0
Gd2HfO5,7.722703936759827,0.7439594864845276,5571.0,1215.0
ErNi5,7.72055052391648,0.7340876460075378,5572.0,1942.0
NaC2,7.720406076631183,0.7561185359954834,5573.0,676.0
Li2CoSiO4,7.720253401526276,0.6605625748634338,5574.0,8303.0
Pd3Ti,7.711707263126532,0.7226633429527283,5575.0,3028.0
FeCl2(H2O)4,7.711338216367416,0.727003276348114,5576.0,2592.0
Ba3BP3O12,7.710338502369537,0.6797847747802734,5577.0,7257.0
TaIrTe4,7.709137036622157,0.7144165635108948,5578.0,3941.0
IrTe2,7.70492203953478,0.7452884316444397,5579.0,1143.0
NaCaSiO3OH,7.704174344811252,0.7095548510551453,5580.0,4485.0
Ba3Te2O9,7.703082619710631,0.6620467901229858,5581.0,8231.0
TlOF,7.702315757324044,0.7368899583816528,5582.0,1707.0
NaAl11O17,7.699452228980276,0.6810048818588257,5583.0,7184.0
YAuPb,7.6991687849134145,0.7154064178466797,5584.0,3841.0
MgNi,7.69895341647873,0.732096254825592,5585.0,2117.0
KMo4O6,7.694302851946074,0.7106561064720154,5586.0,4353.0
K2ZrSi2O7,7.693629241585151,0.7256672382354736,5587.0,2729.0
Sr5In2Bi6,7.691265585424152,0.6811342835426331,5588.0,7176.0
Al4Mo,7.688433143015906,0.781385064125061,5589.0,235.0
CsNO3,7.683778466824927,0.7332851886749268,5590.0,2017.0
VNbF6,7.678188039135712,0.7262219786643982,5591.0,2677.0
Au3Zn,7.676184203784969,0.7264423966407776,5592.0,2658.0
Si3Sr5,7.67586874823225,0.7451199293136597,5593.0,1149.0
Al(H2PO4)3,7.674311363973204,0.7298724055290222,5594.0,2306.0
Ti3Sn,7.673776565818219,0.6936188340187073,5595.0,6081.0
K2MnF4,7.671747067290645,0.6970859169960022,5596.0,5740.0
TbFe3(BO3)4,7.670488782990812,0.741823136806488,5597.0,1355.0
Na3BO3,7.669846030476829,0.6735186576843262,5598.0,7659.0
KB6,7.666699074224857,0.7071402668952942,5599.0,4725.0
Zn(NO3)2,7.666025350095126,0.7376425862312317,5600.0,1640.0
Ca3Al2Si3O12,7.664092570714224,0.6748679876327515,5601.0,7569.0
ScAuSi,7.663464613283013,0.689517617225647,5602.0,6464.0
CsHgBr3,7.661960445494442,0.7339540123939514,5603.0,1960.0
K3NdSi6O15,7.661317314984433,0.6792765855789185,5604.0,7292.0
AgIn2,7.660429890451037,0.686898946762085,5605.0,6718.0
CaNb2O6,7.657086459816593,0.6774903535842896,5606.0,7408.0
YbAg2,7.651391617982122,0.6833893656730652,5607.0,6995.0
Ta4P4S29,7.6457205155158094,0.6593338251113892,5608.0,8358.0
Ta2Si,7.645618474874767,0.676468551158905,5609.0,7475.0
DyZrSb,7.642382442152138,0.748560905456543,5610.0,970.0
Ir3Sn7,7.640847572643024,0.7438115477561951,5611.0,1219.0
ThSi,7.640302035612963,0.7220388650894165,5612.0,3089.0
Mn7SiO12,7.639420367376673,0.7494901418685913,5613.0,935.0
Pd3Ta,7.639321186471138,0.7009587287902832,5614.0,5359.0
LuBe13,7.638865693535771,0.6632622480392456,5615.0,8185.0
MgNb2O6,7.638670259484725,0.6767466068267822,5616.0,7455.0
P4O7,7.6338987398476945,0.7019277811050415,5617.0,5267.0
Sm11Cd45,7.632958668752563,0.72821444272995,5618.0,2473.0
Zn3Mo2O9,7.631858210936548,0.6741108298301697,5619.0,7620.0
