name,value,similarity,value_rank,similarity_rank
Sr2FeNbO6,19.82,0.841397762298584,1763.0,5033.0
Ca2NiWO6,19.818383806876,0.7534275650978088,1764.0,8913.0
BiBO3,19.81657178414309,0.7740905284881592,1765.0,8498.0
PbSnSeTe,19.81,0.8397234082221985,1766.0,5156.0
LaOCl,19.807932565369647,0.8809382319450378,1767.0,2210.0
MnPO4,19.77707788908921,0.8541204929351807,1768.0,4043.0
Pb3O2Cl2,19.77428160466652,0.7783844470977783,1769.0,8373.0
BaLaLiTeO6,19.77,0.8070935010910034,1770.0,7287.0
Cu4N12,19.76886728226719,0.8195211887359619,1771.0,6589.0
EuS,19.76186245458029,0.8797045350074768,1772.0,2288.0
AgYbS2,19.75870368415991,0.7610782980918884,1773.0,8776.0
Ca4Bi6O13,19.744159226033,0.7444466948509216,1774.0,9024.0
BaNiO2,19.74330072490545,0.8781809210777283,1775.0,2375.0
NbTaO5,19.742030217760306,0.8084481358528137,1776.0,7226.0
MgUO4,19.71129760870718,0.8116289973258972,1777.0,7045.0
AsF3,19.70136617404293,0.8579656481742859,1778.0,3722.0
CsBr,19.70065818166556,0.8332439064979553,1779.0,5654.0
CrSi2,19.697442196438647,0.8706223964691162,1780.0,2816.0
PbZrO3,19.68922455156146,0.7444145679473877,1781.0,9025.0
TbPO4,19.68032517407236,0.8600139617919922,1782.0,3546.0
KCa2Nb3O10,19.67605725630642,0.8195614814758301,1783.0,6586.0
BaO2,19.66448195211305,0.8930322527885437,1784.0,1628.0
Rh2O3,19.664364819923502,0.8839969635009766,1785.0,2062.0
Ca3(PO4)2,19.660386124749405,0.913098931312561,1786.0,634.0
Pb2P2S6,19.655541376795583,0.8439182043075562,1787.0,4838.0
Yb3S4,19.64187765278077,0.8355845212936401,1788.0,5491.0
LiBO2,19.64167104244044,0.7566930055618286,1789.0,8860.0
Tl2TiF6,19.635162740805587,0.8703713417053223,1790.0,2835.0
Cu2WS4,19.63374627145712,0.8857133388519287,1791.0,1979.0
FeNbO4,19.631013755454788,0.8186247944831848,1792.0,6644.0
TlN3,19.623867990328232,0.8566065430641174,1793.0,3827.0
NbVO5,19.60534185760705,0.846376359462738,1794.0,4666.0
ZrSiS,19.60531842496924,0.8366586565971375,1795.0,5405.0
MnIn2Te4,19.6,0.8378040790557861,1796.0,5298.0
Yb11GaSb9,19.59516700923401,0.8328410983085632,1797.0,5679.0
RbFeO2,19.591468670182323,0.8658730983734131,1798.0,3133.0
DyCo2Ge2,19.588641215138747,0.8094431161880493,1799.0,7177.0
CaSn,19.57045054697862,0.8355147838592529,1800.0,5497.0
MgGa2O4,19.57,0.7631276845932007,1801.0,8734.0
Sm2O2S,19.560300544214392,0.7160741090774536,1802.0,9229.0
Pt3Ti,19.5600444419445,0.867655336856842,1803.0,3013.0
Ga3Sc,19.54436023771737,0.8207755088806152,1804.0,6508.0
CoGa,19.532175693271878,0.862413763999939,1805.0,3372.0
RuAl,19.52796747730604,0.8585992455482483,1806.0,3671.0
V3Co,19.520578707099133,0.8714224696159363,1807.0,2767.0
Cr2TeO6,19.51808428684784,0.8231731057167053,1808.0,6350.0
CrS,19.507510487639355,0.881935715675354,1809.0,2153.0
CeBe13,19.501047942702783,0.7776183485984802,1810.0,8394.0
AgGa0.5In0.5S2,19.5,0.8852713108062744,1811.0,1998.0
Pr3NbO4Cl6,19.49734673729797,0.8048873543739319,1812.0,7387.0
Li2NiO2,19.48932468505689,0.8783779740333557,1813.0,2366.0
MoNi3,19.48625230804642,0.8421424031257629,1814.0,4968.0
AgO,19.485244043574244,0.901745080947876,1815.0,1210.0
ZrSi,19.473462478607885,0.9022867679595947,1816.0,1171.0
CuInSe2,19.46781132909405,0.8420854806900024,1817.0,4972.0
Nd2S3,19.465772199260584,0.8812528252601624,1818.0,2192.0
YbOOH,19.45407386912328,0.7912595868110657,1819.0,7965.0
YAlO3,19.448934912516613,0.7868525981903076,1820.0,8128.0
Bi2O2SiO3,19.44844829607339,0.8102424740791321,1821.0,7126.0
Zn(BH4)2,19.44335946708781,0.8963000774383545,1822.0,1478.0
Sn2P2O7,19.429700085848182,0.849009096622467,1823.0,4437.0
erbium,19.426805263182203,0.9998206496238708,1824.0,119.0
DyI3,19.42529176784354,0.846838653087616,1825.0,4625.0
Cs2SnI6,19.42217984349113,0.8246033191680908,1826.0,6257.0
MnSe2,19.422083007514345,0.8565536141395569,1827.0,3833.0
CaCN2,19.41554453574146,0.8322810530662537,1828.0,5716.0
Ba3Nb2O8,19.409039710053552,0.8368532657623291,1829.0,5385.0
Sr5Ta4O15,19.40890289279553,0.8179449439048767,1830.0,6686.0
AsO2,19.407176355482942,0.8846887946128845,1831.0,2028.5
AuMg,19.404385721785108,0.8921042680740356,1832.0,1677.0
Tl3AsS3,19.401416665846345,0.7762122750282288,1833.0,8432.0
MgSrSi,19.391075245974488,0.8069981932640076,1834.0,7292.0
Ta2WO8,19.38571731337149,0.8617606163024902,1835.0,3424.0
CSi2N4,19.37783972856985,0.8566338419914246,1836.0,3826.0
RbN3,19.37363538260317,0.8676532506942749,1837.0,3014.0
C(Mo2C),19.37058055504288,0.9061286449432373,1838.0,973.0
TlBF4,19.370436013831,0.8203436732292175,1839.0,6530.0
InTe,19.361037711921576,0.8579970002174377,1840.0,3719.0
FeAs2,19.35161329912783,0.7324326038360596,1841.0,9126.0
HgAl2Se4,19.34902562051316,0.7901690602302551,1842.0,8011.0
Na2W2O7,19.34857180853412,0.7628100514411926,1843.0,8740.0
NaCrO2,19.337223286758917,0.8716332316398621,1844.0,2751.0
CoPt3O6,19.316930329632623,0.8345982432365417,1845.0,5563.0
Na3P,19.311271026582528,0.8827220797538757,1846.0,2114.0
Li5SbO5,19.301292340728267,0.8007466793060303,1847.0,7584.0
SmFeO3,19.30073142548536,0.8296252489089966,1848.0,5904.0
Li2Fe3O4,19.3,0.7782517671585083,1849.0,8378.0
Pt3O4,19.295939938287283,0.9057080745697021,1850.0,999.0
Cd2(CO2)4,19.29550772578504,0.9191087484359741,1851.0,406.0
BiTaO4,19.29452138504594,0.8099918365478516,1852.0,7134.0
Ta2Se,19.287460730474592,0.8349142670631409,1853.0,5537.0
SrC2,19.26209197786665,0.8782169222831726,1854.0,2374.0
NdCrO3,19.25803538908548,0.8216242790222168,1855.0,6457.0
Ba2GdSbO6,19.25650770340245,0.7697346210479736,1856.0,8592.0
calcium,19.252292418284885,0.9999019503593445,1857.0,76.0
In2Bi,19.248397456673,0.842011034488678,1858.0,4975.0
NaOH,19.248315381124044,0.9999334812164307,1859.0,36.0
Mg2SiO4,19.24529558459148,0.8355337977409363,1860.0,5495.0
Yb11InSb9,19.243236974709465,0.8221368193626404,1861.0,6420.0
UCuP2,19.241512855018826,0.8604059815406799,1862.0,3522.0
CaAl2O4,19.231849418587185,0.78085857629776,1863.0,8306.0
Ba3(PO4)2,19.23031955341,0.9073877334594727,1864.0,916.0
Tl6Cl4S,19.228699931448112,0.8551250696182251,1865.0,3961.0
Sr3Ti2O7,19.22383960535226,0.8315121531486511,1866.0,5775.0
MnGa2Te4,19.22,0.8491977453231812,1867.0,4422.0
MgSiN2,19.196680152816896,0.8445643186569214,1868.0,4789.0
Sn3O2(OH)2,19.185858451749123,0.9049131274223328,1869.0,1039.0
TlPO3,19.18280544832913,0.8716849088668823,1870.0,2746.0
Li4Sr3Ge2N6,19.168066172617205,0.8254068493843079,1871.0,6200.0
Nd2NiO4,19.163035184715763,0.8620989918708801,1872.0,3396.0
LiIO3,19.12616452775549,0.8417253494262695,1873.0,5003.0
ZrY,19.12439292889262,0.8885226845741272,1874.0,1852.0
PrOCl,19.12008260408105,0.871462345123291,1875.0,2762.0
Yb,19.119300099868525,0.9997254610061646,1876.0,144.0
CeGe2,19.10996024626811,0.800441324710846,1877.0,7598.0
YGa,19.10906449301714,0.8829454183578491,1878.0,2104.0
Hg2Cl2,19.09592705035374,0.8499929904937744,1879.0,4369.0
La2Hf2O7,19.09266739857504,0.7805414199829102,1880.0,8313.0
ZrV2O7,19.076242722474326,0.7435482144355774,1881.0,9035.0
FeOOH,19.067608328074968,0.9997448921203613,1882.0,140.0
EuNiO3,19.063049821310347,0.8612862825393677,1883.0,3458.0
Si8O20,19.057738307947897,0.6734296083450317,1884.0,9390.0
CoCu2O3,19.049763177990407,0.7409551739692688,1885.0,9065.0
AlF3,19.04885306006768,0.8271651268005371,1886.0,6067.0
CeInCu2,19.048118661775813,0.7854200005531311,1887.0,8175.0
InTaO4,19.04779542409485,0.8160281777381897,1888.0,6808.0
FeTiTaO6,19.04,0.7983331084251404,1889.5,7689.5
Li6KBiO6,19.04,0.7904029488563538,1889.5,7995.0
YAuSi,19.03919835150856,0.8048856258392334,1891.0,7388.0
GePb2S4,19.03740136610938,0.663546621799469,1892.0,9405.0
SmRh,19.036967875923587,0.8549482822418213,1893.0,3980.0
LiFeO2,19.028161114233075,0.8877411484718323,1894.0,1891.0
Sr2IrO4,19.007589315756466,0.826219379901886,1895.0,6143.0
Pr2S3,19.006522090147072,0.8426188230514526,1896.0,4932.0
Cd2Cu4,19.00265263567228,0.8809211254119873,1897.0,2212.0
Bi12SiO20,19.000512068481,0.840678870677948,1898.0,5086.0
PbBiBO4,19.0,0.7345595359802246,1899.0,9114.0
NdSeTe2,18.990444187817584,0.8362899422645569,1900.0,5431.0
Sb8Te3,18.990211202777235,0.7267197966575623,1901.0,9168.0
RbF,18.98946423461738,0.8742331862449646,1902.0,2594.0
LaF3,18.984882409941346,0.8636791706085205,1903.0,3283.0
Ce3Al4Si6,18.982587247431866,0.8503732681274414,1904.0,4338.0
DyFeO3,18.9639120922332,0.9039259552955627,1905.0,1091.0
Yb3Ge5,18.95785505512593,0.8763731122016907,1906.0,2464.0
LiNbO2,18.952792181640813,0.8596112132072449,1907.0,3591.0
CsCaBr3,18.93828282120256,0.6982627511024475,1908.0,9311.0
CdTeMoO6,18.93611368178889,0.8758606910705566,1909.0,2492.0
YCo4B,18.92188272687121,0.8392267823219299,1910.0,5193.0
Bi12GeO20,18.91679594826829,0.7808725237846375,1911.0,8305.0
FeGa2S4,18.91652117759098,0.6227091550827026,1912.0,9449.0
Au2O3,18.90470222440773,0.8416638374328613,1913.0,5011.0
Bi2O2CO3,18.89931020029861,0.8618389368057251,1914.0,3416.0
CeSiO4,18.89529540595988,0.893486499786377,1915.0,1607.0
Bi2TiO5,18.88344820377788,0.8681595325469971,1916.0,2977.0
ErI3,18.87640187521473,0.8611927032470703,1917.0,3473.0
Pb(SeO3)2,18.864135304309336,0.8905673623085022,1918.0,1756.0
TbOOH,18.844955515962678,0.7331053018569946,1919.0,9124.0
NaTiO3,18.843869796527727,0.8616413474082947,1920.0,3433.0
BiCrO3,18.83944950666872,0.8269402384757996,1921.0,6085.0
TaGa3,18.830247852147288,0.8135421276092529,1922.0,6955.0
YPO4,18.8291396916338,0.8427636623382568,1923.0,4926.0
DyGa,18.826384092797888,0.9052808284759521,1924.0,1022.0
(NH4)2PtCl6,18.822529853883182,0.9208260178565979,1925.0,365.0
Al2CO,18.82,0.8497347831726074,1926.0,4384.0
Sr5Nb4O15,18.81819629994044,0.8449159264564514,1927.0,4767.0
RbMgH3,18.817782774788355,0.8020305037498474,1928.0,7528.0
K2ZnTe2,18.81753200560609,0.7595179080963135,1929.0,8813.0
Sr2CrO4,18.812960566320747,0.8079859018325806,1930.0,7242.0
Tl9LaTe6,18.8,0.8671476244926453,1931.0,3044.0
Mg2GeO4,18.78578019782045,0.8336761593818665,1932.0,5618.0
(NbSe4)3I,18.78145928727309,0.9132700562477112,1933.0,627.0
V2O5,18.778468042318263,0.9996865391731262,1934.0,155.0
K2PtCl6,18.761515570288505,0.8113246560096741,1935.0,7067.0
Bi2NiMnO6,18.758247161981583,0.8724729418754578,1936.0,2691.0
SrRuO3,18.758039534453,0.8159993290901184,1937.0,6812.0
TbN,18.74453402544052,0.9206801056861877,1938.0,370.0
LaNiO3,18.74243559559796,0.8602735996246338,1939.0,3530.0
LaFeO3,18.735316715425764,0.9007347822189331,1940.0,1265.0
EuIr2Si2,18.712969125017647,0.7913593053817749,1941.0,7961.0
Li2ZnCl4,18.705234372321566,0.8198273181915283,1942.0,6565.0
CuFeS2,18.69877956058336,0.8116291165351868,1943.0,7044.0
Mo2O10,18.68948066234534,0.7241300940513611,1944.0,9186.0
SnO,18.68147467171199,0.8900115489959717,1945.0,1779.0
NH4H2PO2,18.6725708464056,0.8027597665786743,1946.0,7490.0
Tl4PbTe3,18.67131176944089,0.8048591613769531,1947.0,7393.0
PrFeO3,18.670754384060555,0.8460559844970703,1948.0,4688.0
TbPdIn,18.66822105838716,0.7208077311515808,1949.0,9209.0
Ce0.75Zr0.25O2,18.66,0.8863003253936768,1950.0,1949.0
Cu(Ti),18.65848514924029,0.926077663898468,1951.0,290.0
Bi12TiO20,18.65021449170193,0.8221796751022339,1952.0,6417.0
InNbO4,18.6381927361062,0.8948675394058228,1953.0,1541.0
Nb2O6,18.6363608578617,0.8467599153518677,1954.0,4631.0
LuAuGe,18.628226020927663,0.8409607410430908,1955.0,5062.0
AlLiB14,18.62815644243417,0.8243454694747925,1956.0,6269.0
RbLaTa2O7,18.62623079452473,0.8038614988327026,1957.0,7439.0
ReSi1.75,18.616390202391383,0.8741467595100403,1958.0,2595.0
Ba3NiTa2O9,18.609319041831423,0.8294715881347656,1959.0,5918.0
EuAl4,18.60665169174364,0.8597873449325562,1960.0,3569.0
LiNi0.5Mn1.5O4,18.60639887540761,0.8877180218696594,1961.0,1892.0
NiAs,18.60389045345288,0.8590494394302368,1962.0,3639.0
NaAlB14,18.59890236318552,0.8330466747283936,1963.0,5665.0
ScFeO3,18.59408564135893,0.8104294538497925,1964.0,7115.0
UO2(OH)2,18.582657116721656,0.9190798401832581,1965.0,409.0
LiCrO2,18.57980590287949,0.8721963167190552,1966.0,2713.0
BaWO4,18.57786024793165,0.8827028274536133,1967.0,2115.0
Ag2C2O4,18.57579493186181,0.8310261964797974,1968.0,5811.0
Ca5Al2Sb6,18.563950381284933,0.817801833152771,1969.0,6700.0
Nd2O2S,18.558837612440986,0.7477952837944031,1970.0,8977.0
UAsS,18.55366604499882,0.8808154463768005,1971.0,2217.0
NdBO3,18.54074494952619,0.9044020771980286,1972.0,1066.0
CoSn,18.539204137346363,0.9154117107391357,1973.0,544.0
Mg2Mo6S8,18.53573620200166,0.855387270450592,1974.0,3930.5
Tl6Si2Te6,18.515761663858623,0.8564931154251099,1975.0,3837.0
RbCa2Nb3O10,18.51485774117693,0.8542405366897583,1976.0,4036.0
CuGa2O4,18.51074003670464,0.7789546847343445,1977.0,8356.0
FeTaO4,18.51,0.8111776113510132,1978.0,7076.0
Li5BiO5,18.505050116194944,0.7727847695350647,1979.0,8524.0
Sb2WO6,18.5,0.8649721741676331,1980.0,3188.0
Zn2SiO4,18.498716377679447,0.8629593849182129,1981.0,3333.0
PdBr2,18.487939039952977,0.8432502746582031,1982.0,4897.0
LaN,18.48622156583798,0.9178999066352844,1983.0,453.0
BaGa2GeSe6,18.47,0.8539105653762817,1984.0,4064.0
LiMoS2,18.46762574738614,0.785908579826355,1985.0,8158.0
YFeO3,18.46641511346253,0.8192130923271179,1986.0,6614.0
(NH4)2PdCl6,18.466196330069305,0.9187494516372681,1987.0,421.0
NpAs2,18.46467447119388,0.8691406846046448,1988.0,2910.0
HfMo2O8,18.461444812858115,0.8168619275093079,1989.0,6757.0
CdF2,18.46018056460584,0.8943266272544861,1990.0,1564.0
Ga2TiO5,18.45468399828888,0.8460943698883057,1991.0,4685.0
I2O5,18.453964191725305,0.877585768699646,1992.0,2406.0
Tm2BaNiO5,18.44693685381366,0.8480955362319946,1993.0,4523.0
PbBi2S4,18.442409011795853,0.6542379856109619,1994.0,9419.0
NPFF1,18.42093694853619,0.8143776655197144,1995.0,6901.0
BiLiF4,18.41246981707373,0.8370873928070068,1996.0,5361.0
Sr3(BN2)2,18.41,0.9072888493537903,1997.0,920.0
SmBr3,18.400049005847304,0.8111484050750732,1998.0,7081.0
LaCuOSe,18.398512749369,0.84628826379776,1999.0,4669.0
W3O,18.397732751921,0.8265337944030762,2000.0,6115.0
Tl4CdI6,18.3956920816644,0.8439407348632812,2001.0,4837.0
HfP,18.395363708649267,0.897030770778656,2002.0,1438.0
HfV2O7,18.38840488799405,0.7623172402381897,2003.0,8751.0
CaCO3,18.383712434514518,0.9999490976333618,2004.0,6.0
CaUO4,18.38,0.7845788598060608,2005.0,8200.0
PbBr(OH),18.3759522155678,0.9069382548332214,2006.0,938.0
Er2Sn2O7,18.370341335949565,0.798125684261322,2007.0,7699.0
TlPd3O4,18.3698382980691,0.8296025991439819,2008.0,5909.0
Pr2O3,18.35249270476117,0.8547157645225525,2009.0,3996.0
Ta2S2C,18.346926414670683,0.7151275873184204,2010.0,9231.0
(BH2NH2)3,18.33,0.8919755220413208,2011.0,1685.0
La2Zr2O7,18.32732290004979,0.803031861782074,2012.0,7470.0
In6S7,18.31697505599995,0.8803715705871582,2013.0,2243.0
Na3PS4,18.31586245206551,0.8427240252494812,2014.0,4929.0
GeS2,18.31408307481724,0.8269203305244446,2015.0,6089.0
LaOF,18.304572988919567,0.8725794553756714,2016.0,2685.0
BiNSr3,18.29866876417477,0.8028146624565125,2017.0,7485.0
CuF,18.293402406897844,0.8780190944671631,2018.0,2381.0
Bi2S3,18.281296174196523,0.9999078512191772,2019.0,69.0
DySi2,18.278047460240305,0.9051262736320496,2020.0,1028.0
CuInO2,18.27559699134688,0.8987458348274231,2021.0,1362.0
neptunium,18.2635581540105,0.7695687413215637,2022.0,8596.0
Er5Ge3,18.255165953548005,0.8529788851737976,2023.0,4155.0
KBrO3,18.254609990031987,0.8458700776100159,2024.0,4704.0
TaAlO4,18.25043314767897,0.8344883322715759,2025.0,5568.0
USi2,18.241158320634824,0.8859160542488098,2026.0,1967.0
La2S3,18.23006779903185,0.8316814303398132,2027.0,5759.0
CCK2,18.228623852708036,0.8606333136558533,2028.0,3507.0
SnWO4,18.21009046566633,0.8709383010864258,2029.0,2798.0
Ag(In0.5Al0.5)S2,18.21,0.8939158320426941,2030.0,1578.0
Tl2SnF6,18.195667838657407,0.8001000285148621,2031.0,7617.0
AlBO3,18.194780944833635,0.7810484170913696,2032.0,8298.0
GdOF,18.191779308371448,0.8460227847099304,2033.0,4695.0
NaLaMgWO6,18.18486322057724,0.775015652179718,2034.0,8473.0
P4W8O32,18.182470493748784,0.8571889996528625,2035.0,3767.0
Ag7Ca2,18.181037188826448,0.8121562600135803,2036.0,7011.0
Nd4PdO7,18.180844361639444,0.8377277851104736,2037.0,5307.0
BaGe2,18.171871659575515,0.8015316128730774,2038.0,7552.0
Sr2WO5,18.16879603170339,0.8736704587936401,2039.0,2619.0
CaTa4O11,18.164433555344303,0.7969759702682495,2040.0,7743.0
BaSO4,18.163444705640604,0.8433351516723633,2041.0,4888.0
ZrP,18.160923798821067,0.8909451365470886,2042.0,1735.0
LaAsO4,18.154184768075478,0.8156416416168213,2043.0,6835.0
Ag2W2O7,18.152232984409338,0.7525144219398499,2044.0,8930.0
NdFeO3,18.152180069762405,0.8825182318687439,2045.0,2124.0
Er2O3,18.15091061372868,0.8855958580970764,2046.0,1984.0
Ni(OH)2,18.14537849428733,0.9185363054275513,2047.0,428.0
CrOOH,18.134058599502367,0.7908860445022583,2048.0,7976.0
Sr2Si5N8,18.12403753465674,0.8592803478240967,2049.0,3625.0
LaCO3F,18.123692583053817,0.8405142426490784,2050.0,5097.0
K2W4O13,18.12277717133325,0.8344228267669678,2051.0,5574.0
K2PdCl6,18.11477334764505,0.7398995161056519,2052.0,9072.0
Cd(OH)F,18.11,0.9185270667076111,2053.0,429.0
CuPbSbS3,18.10826371652062,0.7331995964050293,2054.0,9123.0
AgBi3S5,18.10184131476116,0.819026529788971,2055.0,6623.0
Pb2B5O9Br,18.10106207879545,0.8217909336090088,2056.0,6444.0
MnNiGe,18.100481353446067,0.873304009437561,2057.0,2638.0
TiCl3,18.08896635375443,0.8446688652038574,2058.0,4780.0
Ce,18.08854468380285,0.9997804164886475,2059.0,130.0
Pr2O2S,18.08806761742964,0.7867457270622253,2060.0,8132.0
K3Bi2P3O12,18.08543683391296,0.8004724979400635,2061.0,7595.0
Ho2Sn2O7,18.0840294220872,0.7700114846229553,2062.0,8587.0
BaCuO2,18.077220785897303,0.8672954440116882,2063.0,3035.0
Al2Se3,18.076709286216197,0.898461639881134,2064.0,1376.0
NH4NO3,18.075386087142203,0.8524830937385559,2065.0,4193.0
Ag2O3,18.072783962929726,0.8533643484115601,2066.0,4120.0
FePP,18.07,0.85166335105896,2067.0,4245.0
NaFe4Sb12,18.05939274444828,0.8614965081214905,2068.0,3443.0
TlAsSe2,18.04528845316736,0.8525952696800232,2069.0,4187.0
Mg2RuH4,18.04030644644576,0.8303859829902649,2070.0,5853.0
SrMgH4,18.040163460560176,0.833308219909668,2071.0,5649.0
Dy2Sn2O7,18.038690079410475,0.8222095370292664,2072.0,6415.0
NdCoO3,18.03791961900691,0.8908132314682007,2073.0,1738.0
SnO2,18.020627040483514,0.8760677576065063,2074.0,2480.0
Zr6CoAl2,18.012938658250306,0.8770252466201782,2075.0,2427.0
CCs,18.008308655175256,0.918121337890625,2076.0,445.0
Na4Ti5O12,18.00716324490471,0.8098488450050354,2077.0,7142.0
Cu4O6,17.99756153467534,0.8703562021255493,2078.0,2836.0
CuS,17.995439596389826,0.868623673915863,2079.0,2949.0
YSi2,17.992668815631095,0.9058429002761841,2080.0,990.0
CaBPO5,17.988352891507553,0.7099512219429016,2081.0,9259.0
Na2TiO3,17.98,0.8486462831497192,2082.0,4471.0
In5Se5Br,17.962606691818188,0.853554904460907,2083.0,4101.0
PdPS,17.962150236671008,0.8598657846450806,2084.0,3558.0
NaNb3O8,17.962102001756143,0.8401143550872803,2085.0,5129.0
Pb2F6,17.95766918783621,0.8828759789466858,2086.0,2105.0
Y2Sn2O7,17.95419023571716,0.7931780815124512,2087.0,7881.0
HIO3,17.951953391609308,0.8693529367446899,2088.0,2891.0
LuBr3,17.94489682829307,0.8361870050430298,2089.0,5440.0
SrCu2O2,17.932963038458823,0.8217142820358276,2090.0,6451.0
Bi2Ru2O7,17.93,0.8407611846923828,2091.0,5078.0
Sn(SeO3)2,17.918307460629695,0.8860597610473633,2092.0,1960.0
Li16Nb2N8O,17.914206824840655,0.8802183270454407,2093.0,2247.0
MgCO3,17.89,0.7851511240005493,2094.0,8182.0
LiFeSiO4,17.887967802662086,0.8529114723205566,2095.0,4163.0
Cu4Bi5S10,17.882862672433767,0.8203139901161194,2096.0,6533.0
CeMg2Si2,17.872728564911768,0.8068353533744812,2097.0,7300.0
CaSeO3,17.860614040271876,0.7467899322509766,2098.0,8996.0
BaNd2PtO5,17.846959244712735,0.8133286237716675,2099.0,6964.0
SiH3F,17.837512319494202,0.8699244856834412,2100.0,2861.0
NaC,17.83512414616609,0.8900951147079468,2101.0,1772.0
Na3SbS4,17.83,0.763858437538147,2102.0,8722.0
Co3O4,17.822087615906817,0.9999047517776489,2103.0,73.0
Ga3Pt5,17.818580075582712,0.8667590022087097,2104.0,3067.0
Ag2Te,17.812253842698606,0.8329806327819824,2105.0,5667.0
GaTi3,17.80274381783828,0.8690558075904846,2106.0,2915.0
Nb2Sr4O9,17.8,0.865577220916748,2107.0,3151.0
Cu2HgGeS4,17.797518318252585,0.7112399339675903,2108.0,9250.0
HgSe,17.793913839516705,0.8432703614234924,2109.0,4895.0
CeNiAl4,17.79019370703335,0.8586174249649048,2110.0,3669.0
NbON,17.781294375487835,0.9022387862205505,2111.0,1176.0
SrB6,17.77905586403248,0.8110342621803284,2112.0,7085.0
BaP8,17.775990573588818,0.8739339709281921,2113.0,2610.0
KSi,17.774502723568016,0.9180137515068054,2114.0,450.0
(NH4)2SnCl6,17.764125283897,0.914137601852417,2115.0,592.0
CaZnOS,17.763947148696843,0.7919726967811584,2116.0,7933.0
Ca(OH)2,17.762798539374682,0.9193155765533447,2117.0,399.0
PbTi3O7,17.75,0.8040490746498108,2118.0,7428.0
LuRhO3,17.735582216155084,0.800488293170929,2119.0,7592.0
RhSb3,17.733485745095198,0.8350836038589478,2120.0,5525.0
Al2MnO4,17.723367338942772,0.792263925075531,2121.0,7923.0
GaNbO4,17.714878239241678,0.8751964569091797,2122.0,2527.0
S2Au2S2,17.71,0.7239443063735962,2123.0,9188.0
PrCoO3,17.703268896182333,0.8355618715286255,2124.0,5493.0
PbAl2O4,17.70247819748137,0.8315020203590393,2125.0,5776.0
Cu2CdGeSe4,17.694129487351454,0.8084222674369812,2126.0,7227.0
Ba3LaNb3O12,17.69,0.8508182764053345,2127.5,4314.0
PbCuLaS3,17.69,0.7713099718093872,2127.5,8558.0
CdCr2Se4,17.684001977568904,0.8351966738700867,2129.0,5521.0
MnN,17.656727905832568,0.9087650775909424,2130.0,839.0
SbNBa3,17.648899948277556,0.750780463218689,2131.0,8944.0
Li2NiTiO4,17.640646496917604,0.8629937767982483,2132.0,3330.0
Ba2Si5N8,17.640095897612024,0.8795205950737,2133.0,2300.0
PbSO4,17.635493839098803,0.852039098739624,2134.0,4221.0
Ca5Ga2As6,17.616465149341014,0.8515759110450745,2135.0,4255.0
LaBSiO5,17.615434349553304,0.8312560319900513,2136.0,5794.0
SrI2,17.612022085414367,0.8333507776260376,2137.0,5645.0
BaCu2Te2,17.608798021384576,0.6613984107971191,2138.0,9408.0
Ca4Bi2O,17.600753659250927,0.7450293302536011,2139.0,9019.0
Bi12PbO19,17.598802466933023,0.85371333360672,2140.0,4084.0
NaFeO2,17.59811347762118,0.876876175403595,2141.0,2435.0
InOOH,17.588416476311885,0.8244348168373108,2142.0,6263.0
K2SnCl6,17.586786576890105,0.7791196703910828,2143.0,8353.0
Y2BaZnO5,17.584525108032437,0.8509447574615479,2144.0,4305.0
Tb2Sn2O7,17.58,0.77545166015625,2145.0,8455.0
WOPO4,17.575780934483248,0.7992210388183594,2146.0,7648.0
PrTiO3,17.570755325940908,0.8949849605560303,2147.0,1535.0
CaGd2S4,17.56,0.6016122698783875,2148.0,9461.0
PbBi2Nb2O9,17.55216451561384,0.8059453368186951,2149.0,7345.0
Pr2NiO4,17.543360797238165,0.8579421639442444,2150.0,3725.0
As2Se3,17.536185942512287,0.785089373588562,2151.0,8185.0
Ca3AlSb3,17.53237423876833,0.8364333510398865,2152.0,5423.0
LaVO4,17.532086834128386,0.9041774868965149,2153.0,1076.0
MoS1.0Se1.0,17.52,0.8945866823196411,2154.0,1550.0
MgAl2O4,17.51,0.9814010858535767,2155.0,246.0
C3H6N6,17.509607017148777,0.8794987797737122,2156.0,2302.0
Cd2SiO4,17.502220230875928,0.9060715436935425,2157.0,978.0
Sr(Mg2Ga2)N4,17.5,0.902167558670044,2158.0,1179.0
CaHgO2,17.49437836616406,0.7542389631271362,2159.0,8902.0
Bi2NdO4Cl,17.490754222931464,0.7973309755325317,2160.0,7722.0
ErBO3,17.48179918133987,0.9132161736488342,2161.0,629.0
Nb2O5,17.47885395989378,0.8678109645843506,2162.0,3003.0
LiMnF4,17.47859473321219,0.8792055249214172,2163.0,2324.0
BrCl,17.473596929577454,0.8714807033538818,2164.0,2760.0
NdNiO3,17.473455513122314,0.8282369375228882,2165.0,5994.0
CaHfO3,17.469431469454268,0.7134741544723511,2166.0,9239.0
DyCl3,17.459700655632595,0.8771158456802368,2167.0,2420.0
CeIrIn,17.45317711889364,0.7975871562957764,2168.0,7716.0
Cs2ZrO3,17.452981774653296,0.8251755833625793,2169.0,6214.0
Ba2CoReO6,17.440320742873713,0.7769274115562439,2170.0,8420.0
Li2CaTa2O7,17.440036963106447,0.8099483847618103,2171.0,7137.0
LiVOPO4,17.43181745333467,0.80046546459198,2172.0,7596.0
